0.80101,-1.5249,8.7979,5.4717,4.1578,3.0243,-0.344,-0.218,-0.034,0.2,0.0075426,0.016452,0.025487,0.03364,8.6555,5.218,3.7784,2.4718
0.92885,-0.4236,6.482,4.1777,3.1887,2.3453,-0.346,-0.22,-0.04,0.192,0.01007,0.020843,0.03181,0.041029,6.2917,3.8456,2.7082,1.6803
0.48861,-0.66205,8.2883,5.5864,4.2112,3.0001,-0.346,-0.222,-0.044,0.186,0.0079741,0.015698,0.024665,0.032925,8.148,5.3337,3.8392,2.4337
0.23728,-0.85004,15.009,10.862,8.0803,5.671,-0.346,-0.222,-0.042,0.186,0.0046916,0.0082573,0.013378,0.018639,14.936,10.73,7.8839,5.3472
0.96309,-0.71188,7.2912,4.7014,3.571,2.5974,-0.346,-0.22,-0.038,0.194,0.0089807,0.018703,0.028854,0.03771,7.1226,4.4037,3.1356,1.9747
0.52114,-1.207,10.034,6.9793,5.2573,3.7894,-0.344,-0.218,-0.036,0.196,0.0066531,0.012907,0.02041,0.027446,9.9215,6.7774,4.9556,3.3272
0.4889,-0.59053,7.821,5.1926,3.9095,2.7799,-0.348,-0.224,-0.044,0.184,0.008379,0.01677,0.026316,0.035069,7.6691,4.9199,3.5098,2.1825
0.67914,-0.94952,9.0653,5.8168,4.3699,3.1458,-0.346,-0.22,-0.038,0.192,0.0072722,0.015269,0.024093,0.032048,8.9291,5.5735,4.01,2.6031
0.36744,-0.018878,3.5131,2.4212,1.9484,1.5372,-0.346,-0.222,-0.042,0.19,0.017714,0.033753,0.046832,0.060463,3.175,1.8883,1.2382,0.72212
0.037739,-0.18038,4.9969,2.8755,1.9991,1.4902,-0.36,-0.246,-0.078,0.14,0.011339,0.025889,0.042887,0.059263,4.7313,2.3773,1.2914,0.66956
0.91329,-0.32015,6.1673,3.9874,3.0557,2.255,-0.346,-0.22,-0.038,0.192,0.010539,0.021799,0.032961,0.042421,5.9678,3.6408,2.5564,1.5744
0.098712,-1.1595,16.51,16.427,13.139,9.7334,-0.346,-0.218,-0.036,0.196,0.0045497,0.0058185,0.0084773,0.011363,16.461,16.343,13.025,9.561
0.33536,-0.50308,8.2621,5.3527,3.9312,2.7527,-0.348,-0.226,-0.048,0.178,0.0077704,0.015998,0.025934,0.034974,8.1145,5.0826,3.5333,2.1503
0.13655,-0.43789,11.358,7.3298,4.9704,3.2239,-0.35,-0.232,-0.058,0.166,0.005551,0.011686,0.020537,0.02998,11.256,7.122,4.6493,2.6864
0.10676,-0.54388,19.837,12.523,8.6648,5.3836,-0.35,-0.228,-0.054,0.17,0.0034195,0.0070649,0.01221,0.01906,19.778,12.403,8.4766,5.0359
0.49417,-0.34706,5.8383,3.8226,2.9077,2.1324,-0.348,-0.224,-0.046,0.184,0.010879,0.022241,0.033926,0.043829,5.6295,3.4584,2.3883,1.4294
0.71504,-0.15124,5.3252,3.4613,2.6941,2.0116,-0.346,-0.22,-0.04,0.192,0.012032,0.024737,0.036513,0.046718,5.095,3.0683,2.1379,1.2872
0.89092,-1.0459,8.0307,5.2422,3.9947,2.9009,-0.346,-0.22,-0.038,0.194,0.0083281,0.016957,0.026188,0.034487,7.8816,4.9772,3.603,2.3261
0.69875,-1.2601,9.078,6.0352,4.5347,3.2751,-0.344,-0.218,-0.036,0.196,0.0074338,0.014885,0.023438,0.031247,8.9471,5.8015,4.1861,2.7539
0.030541,-0.40201,32.241,14.809,8.2207,4.3752,-0.352,-0.234,-0.064,0.156,0.002434,0.005757,0.0125,0.02261,32.2,14.693,8.0152,3.9606
0.50002,-0.81694,9.8985,6.3506,4.7545,3.3874,-0.346,-0.222,-0.042,0.188,0.0067334,0.01395,0.022118,0.029797,9.7743,6.1268,4.4233,2.8735
0.90472,-0.61282,7.104,4.5581,3.46,2.5275,-0.346,-0.22,-0.04,0.192,0.009206,0.019205,0.029619,0.038493,6.93,4.2517,3.0133,1.8927
0.61767,-0.22079,5.2686,3.4738,2.6869,1.9995,-0.346,-0.222,-0.042,0.188,0.012117,0.024488,0.036462,0.046751,5.0383,3.0797,2.1303,1.273
0.80549,-0.66488,7.4691,4.7557,3.6229,2.6249,-0.346,-0.22,-0.04,0.192,0.0087351,0.018442,0.028425,0.03724,7.303,4.462,3.1936,2.0058
0.18292,-1.1939,14.912,12.383,9.4564,6.8894,-0.344,-0.218,-0.036,0.196,0.004849,0.0074161,0.011651,0.015862,14.848,12.27,9.2927,6.6372
0.88651,-1.5258,8.445,5.2927,4.0148,2.9213,-0.344,-0.218,-0.034,0.2,0.00786,0.016946,0.026291,0.034612,8.2971,5.0299,3.6228,2.3537
0.4899,-1.307,10.886,7.1851,5.3364,3.8806,-0.344,-0.218,-0.036,0.198,0.0062083,0.012575,0.020256,0.027,10.776,6.9882,5.041,3.4307
0.97868,-0.4513,6.5616,4.2373,3.2359,2.3725,-0.346,-0.22,-0.038,0.192,0.0099469,0.020568,0.031407,0.040676,6.3741,3.9094,2.7606,1.7126
0.50047,-0.83081,10.02,6.3913,4.7853,3.4188,-0.346,-0.222,-0.042,0.19,0.0066737,0.013852,0.022013,0.029592,9.8964,6.1695,4.457,2.9088
0.059619,-0.49956,28.474,17.374,10.644,6.1078,-0.35,-0.23,-0.056,0.166,0.0025936,0.0051392,0.0098912,0.016809,28.433,17.282,10.49,5.8001
0.042431,-1.4586,20.807,13.957,9.5132,7.8721,-0.344,-0.216,-0.032,0.204,0.0032707,0.0067597,0.011945,0.014339,20.755,13.856,9.361,7.6845
0.52165,-1.4189,10.787,6.699,5.0739,3.6696,-0.344,-0.218,-0.034,0.2,0.0063638,0.013495,0.021262,0.028492,10.671,6.4914,4.7611,3.1998
0.81815,-0.2866,5.9607,3.8444,2.9652,2.1895,-0.346,-0.22,-0.04,0.192,0.010863,0.022491,0.03373,0.043424,5.754,3.4866,2.4524,1.497
0.72244,-1.3354,9.1294,5.9262,4.4341,3.2239,-0.344,-0.218,-0.036,0.198,0.0073569,0.015144,0.024004,0.031703,8.9962,5.6885,4.0789,2.6962
0.65961,-0.75619,8.3931,5.3009,4.0377,2.9034,-0.346,-0.222,-0.04,0.19,0.0077211,0.016637,0.025786,0.034122,8.2453,5.037,3.6498,2.3253
0.97297,-0.55136,6.8444,4.4119,3.3595,2.4559,-0.346,-0.22,-0.038,0.192,0.0095474,0.019796,0.030427,0.039508,6.6644,4.0959,2.9,1.8101
